"model_index","set","tau","omega","alpha1","beta1","shape","unc_var","persistence","backtest","value","one_sided"
39,3,2.5,0.006,0.102105263157895,0.867894736842105,5,0.2,0.97,"er_pvalue_onesided_standardized",0.0650583333333333,TRUE
40,3,2.5,0.004,0.103157894736842,0.876842105263158,5,0.2,0.98,"er_pvalue_onesided_standardized",0.0813666666666667,TRUE
41,3,2.5,0.002,0.104210526315789,0.885789473684211,5,0.200000000000002,0.99,"er_pvalue_onesided_standardized",0.120866666666667,TRUE
42,3,2.5,0,0.105263157894737,0.894736842105263,5,NA,1,"er_pvalue_onesided_standardized",0.2088,TRUE
43,4,2.5,0.01,0.1,0.85,3,0.2,0.95,"er_pvalue_onesided_standardized",0,TRUE
44,4,2.5,0.01,0.1,0.85,4,0.2,0.95,"er_pvalue_onesided_standardized",0.00219166666666667,TRUE
45,4,2.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_standardized",0.05,TRUE
46,4,2.5,0.01,0.1,0.85,6,0.2,0.95,"er_pvalue_onesided_standardized",0.209508333333333,TRUE
47,4,2.5,0.01,0.1,0.85,7,0.2,0.95,"er_pvalue_onesided_standardized",0.406066666666667,TRUE
48,4,2.5,0.01,0.1,0.85,8,0.2,0.95,"er_pvalue_onesided_standardized",0.571625,TRUE
49,4,2.5,0.01,0.1,0.85,9,0.2,0.95,"er_pvalue_onesided_standardized",0.696616666666667,TRUE
50,4,2.5,0.01,0.1,0.85,10,0.2,0.95,"er_pvalue_onesided_standardized",0.782533333333333,TRUE
51,4,2.5,0.01,0.1,0.85,12,0.2,0.95,"er_pvalue_onesided_standardized",0.882458333333333,TRUE
52,4,2.5,0.01,0.1,0.85,15,0.2,0.95,"er_pvalue_onesided_standardized",0.941208333333333,TRUE
53,4,2.5,0.01,0.1,0.85,20,0.2,0.95,"er_pvalue_onesided_standardized",0.975158333333333,TRUE
54,4,2.5,0.01,0.1,0.85,30,0.2,0.95,"er_pvalue_onesided_standardized",0.989575,TRUE
55,4,2.5,0.01,0.1,0.85,50,0.2,0.95,"er_pvalue_onesided_standardized",0.9954,TRUE
56,4,2.5,0.01,0.1,0.85,1e+06,0.2,0.95,"er_pvalue_onesided_standardized",0.9987,TRUE
57,5,0.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_standardized",0.02665,TRUE
58,5,1,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0451333333333333,TRUE
59,5,1.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0496166666666667,TRUE
60,5,2,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0517833333333333,TRUE
61,5,2.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_standardized",0.05,TRUE
62,5,3,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0523,TRUE
63,5,3.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0537916666666667,TRUE
64,5,4,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_standardized",0.053275,TRUE
65,5,4.5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0543583333333333,TRUE
66,5,5,0.01,0.1,0.85,5,0.2,0.95,"er_pvalue_onesided_standardized",0.0544666666666667,TRUE
1,1,2.5,0.01,0.01,0.94,5,0.2,0.95,"cc_pvalue_twosided_simple",0.1904,FALSE
2,1,2.5,0.01,0.02,0.93,5,0.2,0.95,"cc_pvalue_twosided_simple",0.1816,FALSE
3,1,2.5,0.01,0.03,0.92,5,0.2,0.95,"cc_pvalue_twosided_simple",0.16675,FALSE
4,1,2.5,0.01,0.04,0.91,5,0.2,0.95,"cc_pvalue_twosided_simple",0.14425,FALSE
5,1,2.5,0.01,0.05,0.9,5,0.2,0.95,"cc_pvalue_twosided_simple",0.1226,FALSE
6,1,2.5,0.01,0.06,0.89,5,0.2,0.95,"cc_pvalue_twosided_simple",0.102,FALSE
7,1,2.5,0.01,0.07,0.88,5,0.2,0.95,"cc_pvalue_twosided_simple",0.08375,FALSE
8,1,2.5,0.01,0.08,0.87,5,0.2,0.95,"cc_pvalue_twosided_simple",0.06895,FALSE
9,1,2.5,0.01,0.09,0.86,5,0.2,0.95,"cc_pvalue_twosided_simple",0.05825,FALSE
10,1,2.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_simple",0.05,FALSE
11,1,2.5,0.01,0.11,0.84,5,0.2,0.95,"cc_pvalue_twosided_simple",0.0434,FALSE
12,1,2.5,0.01,0.12,0.83,5,0.2,0.95,"cc_pvalue_twosided_simple",0.0405,FALSE
13,1,2.5,0.01,0.13,0.82,5,0.2,0.95,"cc_pvalue_twosided_simple",0.0421,FALSE
14,1,2.5,0.01,0.14,0.81,5,0.2,0.95,"cc_pvalue_twosided_simple",0.04395,FALSE
15,1,2.5,0.01,0.15,0.8,5,0.2,0.95,"cc_pvalue_twosided_simple",0.05155,FALSE
16,1,2.5,0.01,0.16,0.79,5,0.2,0.95,"cc_pvalue_twosided_simple",0.0636,FALSE
17,1,2.5,0.01,0.17,0.78,5,0.2,0.95,"cc_pvalue_twosided_simple",0.07955,FALSE
18,1,2.5,0.01,0.18,0.77,5,0.2,0.95,"cc_pvalue_twosided_simple",0.10025,FALSE
19,1,2.5,0.01,0.19,0.76,5,0.2,0.95,"cc_pvalue_twosided_simple",0.127,FALSE
20,1,2.5,0.01,0.2,0.75,5,0.2,0.95,"cc_pvalue_twosided_simple",0.16145,FALSE
21,2,2.5,5e-04,0.1,0.85,5,0.01,0.95,"cc_pvalue_twosided_simple",1,FALSE
22,2,2.5,0.0025,0.1,0.85,5,0.05,0.95,"cc_pvalue_twosided_simple",0.99965,FALSE
23,2,2.5,0.005,0.1,0.85,5,0.1,0.95,"cc_pvalue_twosided_simple",0.7184,FALSE
24,2,2.5,0.00750000000000001,0.1,0.85,5,0.15,0.95,"cc_pvalue_twosided_simple",0.0911,FALSE
25,2,2.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_simple",0.05,FALSE
26,2,2.5,0.0125,0.1,0.85,5,0.25,0.95,"cc_pvalue_twosided_simple",0.21635,FALSE
27,2,2.5,0.015,0.1,0.85,5,0.3,0.95,"cc_pvalue_twosided_simple",0.5593,FALSE
28,2,2.5,0.0175,0.1,0.85,5,0.35,0.95,"cc_pvalue_twosided_simple",0.83375,FALSE
29,2,2.5,0.02,0.1,0.85,5,0.4,0.95,"cc_pvalue_twosided_simple",0.95455,FALSE
30,2,2.5,0.0225,0.1,0.85,5,0.45,0.95,"cc_pvalue_twosided_simple",0.9907,FALSE
31,2,2.5,0.025,0.1,0.85,5,0.5,0.95,"cc_pvalue_twosided_simple",0.9986,FALSE
32,3,2.5,0.02,0.0947368421052632,0.805263157894737,5,0.2,0.9,"cc_pvalue_twosided_simple",0.11185,FALSE
33,3,2.5,0.018,0.0957894736842105,0.814210526315789,5,0.2,0.91,"cc_pvalue_twosided_simple",0.10025,FALSE
34,3,2.5,0.016,0.0968421052631579,0.823157894736842,5,0.2,0.92,"cc_pvalue_twosided_simple",0.08705,FALSE
35,3,2.5,0.014,0.0978947368421053,0.832105263157895,5,0.2,0.93,"cc_pvalue_twosided_simple",0.07405,FALSE
36,3,2.5,0.012,0.0989473684210526,0.841052631578947,5,0.2,0.94,"cc_pvalue_twosided_simple",0.0613,FALSE
37,3,2.5,0.00999999999999998,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_simple",0.05,FALSE
38,3,2.5,0.008,0.101052631578947,0.858947368421053,5,0.2,0.96,"cc_pvalue_twosided_simple",0.04065,FALSE
39,3,2.5,0.006,0.102105263157895,0.867894736842105,5,0.2,0.97,"cc_pvalue_twosided_simple",0.03765,FALSE
40,3,2.5,0.004,0.103157894736842,0.876842105263158,5,0.2,0.98,"cc_pvalue_twosided_simple",0.05385,FALSE
41,3,2.5,0.002,0.104210526315789,0.885789473684211,5,0.200000000000002,0.99,"cc_pvalue_twosided_simple",0.1304,FALSE
42,3,2.5,0,0.105263157894737,0.894736842105263,5,NA,1,"cc_pvalue_twosided_simple",0.43615,FALSE
43,4,2.5,0.01,0.1,0.85,3,0.2,0.95,"cc_pvalue_twosided_simple",0.83855,FALSE
44,4,2.5,0.01,0.1,0.85,4,0.2,0.95,"cc_pvalue_twosided_simple",0.1972,FALSE
45,4,2.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_simple",0.05,FALSE
46,4,2.5,0.01,0.1,0.85,6,0.2,0.95,"cc_pvalue_twosided_simple",0.0331,FALSE
47,4,2.5,0.01,0.1,0.85,7,0.2,0.95,"cc_pvalue_twosided_simple",0.04505,FALSE
48,4,2.5,0.01,0.1,0.85,8,0.2,0.95,"cc_pvalue_twosided_simple",0.0715,FALSE
49,4,2.5,0.01,0.1,0.85,9,0.2,0.95,"cc_pvalue_twosided_simple",0.10825,FALSE
50,4,2.5,0.01,0.1,0.85,10,0.2,0.95,"cc_pvalue_twosided_simple",0.14745,FALSE
51,4,2.5,0.01,0.1,0.85,12,0.2,0.95,"cc_pvalue_twosided_simple",0.2329,FALSE
52,4,2.5,0.01,0.1,0.85,15,0.2,0.95,"cc_pvalue_twosided_simple",0.34725,FALSE
53,4,2.5,0.01,0.1,0.85,20,0.2,0.95,"cc_pvalue_twosided_simple",0.47385,FALSE
54,4,2.5,0.01,0.1,0.85,30,0.2,0.95,"cc_pvalue_twosided_simple",0.60165,FALSE
55,4,2.5,0.01,0.1,0.85,50,0.2,0.95,"cc_pvalue_twosided_simple",0.69805,FALSE
56,4,2.5,0.01,0.1,0.85,1e+06,0.2,0.95,"cc_pvalue_twosided_simple",0.8115,FALSE
57,5,0.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_simple",1,FALSE
58,5,1,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_simple",1,FALSE
59,5,1.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_simple",0.9258,FALSE
60,5,2,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_simple",0.3312,FALSE
61,5,2.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_simple",0.05,FALSE
62,5,3,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_simple",0.10845,FALSE
63,5,3.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_simple",0.5514,FALSE
64,5,4,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_simple",0.9271,FALSE
65,5,4.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_simple",0.9958,FALSE
66,5,5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_simple",0.9999,FALSE
1,1,2.5,0.01,0.01,0.94,5,0.2,0.95,"cc_pvalue_onesided_simple",0.337518220338983,TRUE
2,1,2.5,0.01,0.02,0.93,5,0.2,0.95,"cc_pvalue_onesided_simple",0.318069915254237,TRUE
3,1,2.5,0.01,0.03,0.92,5,0.2,0.95,"cc_pvalue_onesided_simple",0.294803389830508,TRUE
4,1,2.5,0.01,0.04,0.91,5,0.2,0.95,"cc_pvalue_onesided_simple",0.258239830508475,TRUE
5,1,2.5,0.01,0.05,0.9,5,0.2,0.95,"cc_pvalue_onesided_simple",0.218228389830508,TRUE
6,1,2.5,0.01,0.06,0.89,5,0.2,0.95,"cc_pvalue_onesided_simple",0.173697881355932,TRUE
7,1,2.5,0.01,0.07,0.88,5,0.2,0.95,"cc_pvalue_onesided_simple",0.134237288135593,TRUE
8,1,2.5,0.01,0.08,0.87,5,0.2,0.95,"cc_pvalue_onesided_simple",0.0999716101694915,TRUE
9,1,2.5,0.01,0.09,0.86,5,0.2,0.95,"cc_pvalue_onesided_simple",0.0712241525423729,TRUE
10,1,2.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_onesided_simple",0.05,TRUE
11,1,2.5,0.01,0.11,0.84,5,0.2,0.95,"cc_pvalue_onesided_simple",0.0370796610169492,TRUE
12,1,2.5,0.01,0.12,0.83,5,0.2,0.95,"cc_pvalue_onesided_simple",0.0283694915254237,TRUE
13,1,2.5,0.01,0.13,0.82,5,0.2,0.95,"cc_pvalue_onesided_simple",0.023956779661017,TRUE
14,1,2.5,0.01,0.14,0.81,5,0.2,0.95,"cc_pvalue_onesided_simple",0.022575,TRUE
15,1,2.5,0.01,0.15,0.8,5,0.2,0.95,"cc_pvalue_onesided_simple",0.0246309322033898,TRUE
16,1,2.5,0.01,0.16,0.79,5,0.2,0.95,"cc_pvalue_onesided_simple",0.0316283898305085,TRUE
17,1,2.5,0.01,0.17,0.78,5,0.2,0.95,"cc_pvalue_onesided_simple",0.0406699152542373,TRUE
18,1,2.5,0.01,0.18,0.77,5,0.2,0.95,"cc_pvalue_onesided_simple",0.0500843220338983,TRUE
19,1,2.5,0.01,0.19,0.76,5,0.2,0.95,"cc_pvalue_onesided_simple",0.0623466101694915,TRUE
20,1,2.5,0.01,0.2,0.75,5,0.2,0.95,"cc_pvalue_onesided_simple",0.0802296610169492,TRUE
21,2,2.5,5e-04,0.1,0.85,5,0.01,0.95,"cc_pvalue_onesided_simple",0.9999,TRUE
22,2,2.5,0.0025,0.1,0.85,5,0.05,0.95,"cc_pvalue_onesided_simple",0.995820762711864,TRUE
23,2,2.5,0.005,0.1,0.85,5,0.1,0.95,"cc_pvalue_onesided_simple",0.63661906779661,TRUE
24,2,2.5,0.00750000000000001,0.1,0.85,5,0.15,0.95,"cc_pvalue_onesided_simple",0.102828389830508,TRUE
25,2,2.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_onesided_simple",0.05,TRUE
26,2,2.5,0.0125,0.1,0.85,5,0.25,0.95,"cc_pvalue_onesided_simple",0.346671186440678,TRUE
27,2,2.5,0.015,0.1,0.85,5,0.3,0.95,"cc_pvalue_onesided_simple",0.738222033898305,TRUE
28,2,2.5,0.0175,0.1,0.85,5,0.35,0.95,"cc_pvalue_onesided_simple",0.939199152542373,TRUE
29,2,2.5,0.02,0.1,0.85,5,0.4,0.95,"cc_pvalue_onesided_simple",0.989076271186441,TRUE
30,2,2.5,0.0225,0.1,0.85,5,0.45,0.95,"cc_pvalue_onesided_simple",0.999002542372881,TRUE
31,2,2.5,0.025,0.1,0.85,5,0.5,0.95,"cc_pvalue_onesided_simple",1,TRUE
32,3,2.5,0.02,0.0947368421052632,0.805263157894737,5,0.2,0.9,"cc_pvalue_onesided_simple",0.186128813559322,TRUE
33,3,2.5,0.018,0.0957894736842105,0.814210526315789,5,0.2,0.91,"cc_pvalue_onesided_simple",0.160773728813559,TRUE
34,3,2.5,0.016,0.0968421052631579,0.823157894736842,5,0.2,0.92,"cc_pvalue_onesided_simple",0.134608898305085,TRUE
35,3,2.5,0.014,0.0978947368421053,0.832105263157895,5,0.2,0.93,"cc_pvalue_onesided_simple",0.106387288135593,TRUE
36,3,2.5,0.012,0.0989473684210526,0.841052631578947,5,0.2,0.94,"cc_pvalue_onesided_simple",0.0791033898305085,TRUE
37,3,2.5,0.00999999999999998,0.1,0.85,5,0.2,0.95,"cc_pvalue_onesided_simple",0.05,TRUE
38,3,2.5,0.008,0.101052631578947,0.858947368421053,5,0.2,0.96,"cc_pvalue_onesided_simple",0.0289122881355932,TRUE
39,3,2.5,0.006,0.102105263157895,0.867894736842105,5,0.2,0.97,"cc_pvalue_onesided_simple",0.0184516949152542,TRUE
40,3,2.5,0.004,0.103157894736842,0.876842105263158,5,0.2,0.98,"cc_pvalue_onesided_simple",0.0209466101694915,TRUE
41,3,2.5,0.002,0.104210526315789,0.885789473684211,5,0.200000000000002,0.99,"cc_pvalue_onesided_simple",0.0396050847457627,TRUE
42,3,2.5,0,0.105263157894737,0.894736842105263,5,NA,1,"cc_pvalue_onesided_simple",0.145036016949153,TRUE
43,4,2.5,0.01,0.1,0.85,3,0.2,0.95,"cc_pvalue_onesided_simple",0.000361016949152542,TRUE
44,4,2.5,0.01,0.1,0.85,4,0.2,0.95,"cc_pvalue_onesided_simple",0.019664406779661,TRUE
45,4,2.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_onesided_simple",0.05,TRUE
46,4,2.5,0.01,0.1,0.85,6,0.2,0.95,"cc_pvalue_onesided_simple",0.0839050847457627,TRUE
47,4,2.5,0.01,0.1,0.85,7,0.2,0.95,"cc_pvalue_onesided_simple",0.128228389830508,TRUE
48,4,2.5,0.01,0.1,0.85,8,0.2,0.95,"cc_pvalue_onesided_simple",0.187149152542373,TRUE
49,4,2.5,0.01,0.1,0.85,9,0.2,0.95,"cc_pvalue_onesided_simple",0.255197033898305,TRUE
50,4,2.5,0.01,0.1,0.85,10,0.2,0.95,"cc_pvalue_onesided_simple",0.316975,TRUE
51,4,2.5,0.01,0.1,0.85,12,0.2,0.95,"cc_pvalue_onesided_simple",0.42758686440678,TRUE
52,4,2.5,0.01,0.1,0.85,15,0.2,0.95,"cc_pvalue_onesided_simple",0.541840254237288,TRUE
53,4,2.5,0.01,0.1,0.85,20,0.2,0.95,"cc_pvalue_onesided_simple",0.664687288135593,TRUE
54,4,2.5,0.01,0.1,0.85,30,0.2,0.95,"cc_pvalue_onesided_simple",0.772283474576271,TRUE
55,4,2.5,0.01,0.1,0.85,50,0.2,0.95,"cc_pvalue_onesided_simple",0.845053813559322,TRUE
56,4,2.5,0.01,0.1,0.85,1e+06,0.2,0.95,"cc_pvalue_onesided_simple",0.918102118644068,TRUE
57,5,0.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_onesided_simple",1,TRUE
58,5,1,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_onesided_simple",1,TRUE
59,5,1.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_onesided_simple",0.983311016949153,TRUE
60,5,2,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_onesided_simple",0.522916101694915,TRUE
61,5,2.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_onesided_simple",0.05,TRUE
62,5,3,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_onesided_simple",0.103368644067797,TRUE
63,5,3.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_onesided_simple",0.421481355932203,TRUE
64,5,4,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_onesided_simple",0.795977542372881,TRUE
65,5,4.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_onesided_simple",0.963183050847458,TRUE
66,5,5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_onesided_simple",0.9964,TRUE
1,1,2.5,0.01,0.01,0.94,5,0.2,0.95,"cc_pvalue_twosided_general",0.0474,FALSE
2,1,2.5,0.01,0.02,0.93,5,0.2,0.95,"cc_pvalue_twosided_general",0.0506,FALSE
3,1,2.5,0.01,0.03,0.92,5,0.2,0.95,"cc_pvalue_twosided_general",0.0546090909090909,FALSE
4,1,2.5,0.01,0.04,0.91,5,0.2,0.95,"cc_pvalue_twosided_general",0.0582818181818182,FALSE
5,1,2.5,0.01,0.05,0.9,5,0.2,0.95,"cc_pvalue_twosided_general",0.0598181818181818,FALSE
6,1,2.5,0.01,0.06,0.89,5,0.2,0.95,"cc_pvalue_twosided_general",0.0585454545454545,FALSE
7,1,2.5,0.01,0.07,0.88,5,0.2,0.95,"cc_pvalue_twosided_general",0.0564090909090909,FALSE
8,1,2.5,0.01,0.08,0.87,5,0.2,0.95,"cc_pvalue_twosided_general",0.0537,FALSE
9,1,2.5,0.01,0.09,0.86,5,0.2,0.95,"cc_pvalue_twosided_general",0.0526090909090909,FALSE
10,1,2.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_general",0.05,FALSE
11,1,2.5,0.01,0.11,0.84,5,0.2,0.95,"cc_pvalue_twosided_general",0.0460909090909091,FALSE
12,1,2.5,0.01,0.12,0.83,5,0.2,0.95,"cc_pvalue_twosided_general",0.0422272727272727,FALSE
13,1,2.5,0.01,0.13,0.82,5,0.2,0.95,"cc_pvalue_twosided_general",0.0409636363636364,FALSE
14,1,2.5,0.01,0.14,0.81,5,0.2,0.95,"cc_pvalue_twosided_general",0.0378454545454546,FALSE
15,1,2.5,0.01,0.15,0.8,5,0.2,0.95,"cc_pvalue_twosided_general",0.0337090909090909,FALSE
16,1,2.5,0.01,0.16,0.79,5,0.2,0.95,"cc_pvalue_twosided_general",0.033,FALSE
17,1,2.5,0.01,0.17,0.78,5,0.2,0.95,"cc_pvalue_twosided_general",0.0299363636363636,FALSE
18,1,2.5,0.01,0.18,0.77,5,0.2,0.95,"cc_pvalue_twosided_general",0.0284454545454545,FALSE
19,1,2.5,0.01,0.19,0.76,5,0.2,0.95,"cc_pvalue_twosided_general",0.0275272727272727,FALSE
20,1,2.5,0.01,0.2,0.75,5,0.2,0.95,"cc_pvalue_twosided_general",0.0277,FALSE
21,2,2.5,5e-04,0.1,0.85,5,0.01,0.95,"cc_pvalue_twosided_general",0.569945454545455,FALSE
22,2,2.5,0.0025,0.1,0.85,5,0.05,0.95,"cc_pvalue_twosided_general",0.133263636363636,FALSE
23,2,2.5,0.005,0.1,0.85,5,0.1,0.95,"cc_pvalue_twosided_general",0.0314909090909091,FALSE
24,2,2.5,0.00750000000000001,0.1,0.85,5,0.15,0.95,"cc_pvalue_twosided_general",0.0304181818181818,FALSE
25,2,2.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_general",0.05,FALSE
26,2,2.5,0.0125,0.1,0.85,5,0.25,0.95,"cc_pvalue_twosided_general",0.075,FALSE
27,2,2.5,0.015,0.1,0.85,5,0.3,0.95,"cc_pvalue_twosided_general",0.0949818181818182,FALSE
28,2,2.5,0.0175,0.1,0.85,5,0.35,0.95,"cc_pvalue_twosided_general",0.117745454545455,FALSE
29,2,2.5,0.02,0.1,0.85,5,0.4,0.95,"cc_pvalue_twosided_general",0.129963636363636,FALSE
30,2,2.5,0.0225,0.1,0.85,5,0.45,0.95,"cc_pvalue_twosided_general",0.1464,FALSE
31,2,2.5,0.025,0.1,0.85,5,0.5,0.95,"cc_pvalue_twosided_general",0.153927272727273,FALSE
32,3,2.5,0.02,0.0947368421052632,0.805263157894737,5,0.2,0.9,"cc_pvalue_twosided_general",0.0617181818181818,FALSE
33,3,2.5,0.018,0.0957894736842105,0.814210526315789,5,0.2,0.91,"cc_pvalue_twosided_general",0.0599909090909091,FALSE
34,3,2.5,0.016,0.0968421052631579,0.823157894736842,5,0.2,0.92,"cc_pvalue_twosided_general",0.0588272727272727,FALSE
35,3,2.5,0.014,0.0978947368421053,0.832105263157895,5,0.2,0.93,"cc_pvalue_twosided_general",0.0558272727272727,FALSE
36,3,2.5,0.012,0.0989473684210526,0.841052631578947,5,0.2,0.94,"cc_pvalue_twosided_general",0.0529454545454546,FALSE
37,3,2.5,0.00999999999999998,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_general",0.05,FALSE
38,3,2.5,0.008,0.101052631578947,0.858947368421053,5,0.2,0.96,"cc_pvalue_twosided_general",0.0435545454545455,FALSE
39,3,2.5,0.006,0.102105263157895,0.867894736842105,5,0.2,0.97,"cc_pvalue_twosided_general",0.0367636363636364,FALSE
40,3,2.5,0.004,0.103157894736842,0.876842105263158,5,0.2,0.98,"cc_pvalue_twosided_general",0.0306272727272727,FALSE
41,3,2.5,0.002,0.104210526315789,0.885789473684211,5,0.200000000000002,0.99,"cc_pvalue_twosided_general",0.0231272727272727,FALSE
42,3,2.5,0,0.105263157894737,0.894736842105263,5,NA,1,"cc_pvalue_twosided_general",0.0281545454545455,FALSE
43,4,2.5,0.01,0.1,0.85,3,0.2,0.95,"cc_pvalue_twosided_general",0.884918181818182,FALSE
44,4,2.5,0.01,0.1,0.85,4,0.2,0.95,"cc_pvalue_twosided_general",0.275836363636364,FALSE
45,4,2.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_general",0.05,FALSE
46,4,2.5,0.01,0.1,0.85,6,0.2,0.95,"cc_pvalue_twosided_general",0.0293454545454545,FALSE
47,4,2.5,0.01,0.1,0.85,7,0.2,0.95,"cc_pvalue_twosided_general",0.0758181818181818,FALSE
48,4,2.5,0.01,0.1,0.85,8,0.2,0.95,"cc_pvalue_twosided_general",0.163372727272727,FALSE
49,4,2.5,0.01,0.1,0.85,9,0.2,0.95,"cc_pvalue_twosided_general",0.262318181818182,FALSE
50,4,2.5,0.01,0.1,0.85,10,0.2,0.95,"cc_pvalue_twosided_general",0.352081818181818,FALSE
51,4,2.5,0.01,0.1,0.85,12,0.2,0.95,"cc_pvalue_twosided_general",0.502581818181818,FALSE
52,4,2.5,0.01,0.1,0.85,15,0.2,0.95,"cc_pvalue_twosided_general",0.657654545454545,FALSE
53,4,2.5,0.01,0.1,0.85,20,0.2,0.95,"cc_pvalue_twosided_general",0.783372727272727,FALSE
54,4,2.5,0.01,0.1,0.85,30,0.2,0.95,"cc_pvalue_twosided_general",0.876709090909091,FALSE
55,4,2.5,0.01,0.1,0.85,50,0.2,0.95,"cc_pvalue_twosided_general",0.920436363636364,FALSE
56,4,2.5,0.01,0.1,0.85,1e+06,0.2,0.95,"cc_pvalue_twosided_general",0.967254545454545,FALSE
57,5,0.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_general",0.0836454545454546,FALSE
58,5,1,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_general",0.0695090909090909,FALSE
59,5,1.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_general",0.0594545454545455,FALSE
60,5,2,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_general",0.0547818181818182,FALSE
61,5,2.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_general",0.05,FALSE
62,5,3,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_general",0.0479363636363636,FALSE
63,5,3.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_general",0.0445090909090909,FALSE
64,5,4,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_general",0.0429363636363636,FALSE
65,5,4.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_general",0.0414909090909091,FALSE
66,5,5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_twosided_general",0.0371454545454546,FALSE
1,1,2.5,0.01,0.01,0.94,5,0.2,0.95,"cc_pvalue_onesided_general",0.274863636363636,TRUE
2,1,2.5,0.01,0.02,0.93,5,0.2,0.95,"cc_pvalue_onesided_general",0.248163636363636,TRUE
3,1,2.5,0.01,0.03,0.92,5,0.2,0.95,"cc_pvalue_onesided_general",0.226945454545455,TRUE
4,1,2.5,0.01,0.04,0.91,5,0.2,0.95,"cc_pvalue_onesided_general",0.198472727272727,TRUE
5,1,2.5,0.01,0.05,0.9,5,0.2,0.95,"cc_pvalue_onesided_general",0.170727272727273,TRUE
6,1,2.5,0.01,0.06,0.89,5,0.2,0.95,"cc_pvalue_onesided_general",0.139445454545455,TRUE
7,1,2.5,0.01,0.07,0.88,5,0.2,0.95,"cc_pvalue_onesided_general",0.109463636363636,TRUE
8,1,2.5,0.01,0.08,0.87,5,0.2,0.95,"cc_pvalue_onesided_general",0.0840909090909091,TRUE
9,1,2.5,0.01,0.09,0.86,5,0.2,0.95,"cc_pvalue_onesided_general",0.0664636363636364,TRUE
10,1,2.5,0.01,0.1,0.85,5,0.2,0.95,"cc_pvalue_onesided_general",0.05,TRUE
11,1,2.5,0.01,0.11,0.84,5,0.2,0.95,"cc_pvalue_onesided_general",0.0391181818181818,TRUE
