"model_index","set","tau","omega","alpha1","beta1","shape","unc_var","persistence","backtest","value","one_sided"
6,1,2.5,0.01,0.06,0.89,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0081,TRUE
7,1,2.5,0.01,0.07,0.88,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0085,TRUE
8,1,2.5,0.01,0.08,0.87,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0091,TRUE
9,1,2.5,0.01,0.09,0.86,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0103,TRUE
10,1,2.5,0.01,0.1,0.85,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0119,TRUE
11,1,2.5,0.01,0.11,0.84,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0138,TRUE
12,1,2.5,0.01,0.12,0.83,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0164,TRUE
13,1,2.5,0.01,0.13,0.82,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0193,TRUE
14,1,2.5,0.01,0.14,0.81,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0223,TRUE
15,1,2.5,0.01,0.15,0.8,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0261,TRUE
16,1,2.5,0.01,0.16,0.79,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0289,TRUE
17,1,2.5,0.01,0.17,0.78,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0335,TRUE
18,1,2.5,0.01,0.18,0.77,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0387,TRUE
19,1,2.5,0.01,0.19,0.76,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0432,TRUE
20,1,2.5,0.01,0.2,0.75,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0507,TRUE
21,2,2.5,5e-04,0.1,0.85,5,0.01,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.9946,TRUE
22,2,2.5,0.0025,0.1,0.85,5,0.05,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.9549,TRUE
23,2,2.5,0.005,0.1,0.85,5,0.1,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.5568,TRUE
24,2,2.5,0.00750000000000001,0.1,0.85,5,0.15,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.1157,TRUE
25,2,2.5,0.01,0.1,0.85,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0119,TRUE
26,2,2.5,0.0125,0.1,0.85,5,0.25,0.95,"esr3_misspec_pvalue_onesided_asymptotic",8e-04,TRUE
27,2,2.5,0.015,0.1,0.85,5,0.3,0.95,"esr3_misspec_pvalue_onesided_asymptotic",3e-04,TRUE
28,2,2.5,0.0175,0.1,0.85,5,0.35,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0,TRUE
29,2,2.5,0.02,0.1,0.85,5,0.4,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0,TRUE
30,2,2.5,0.0225,0.1,0.85,5,0.45,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0,TRUE
31,2,2.5,0.025,0.1,0.85,5,0.5,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0,TRUE
32,3,2.5,0.02,0.0947368421052632,0.805263157894737,5,0.2,0.9,"esr3_misspec_pvalue_onesided_asymptotic",0.0099,TRUE
33,3,2.5,0.018,0.0957894736842105,0.814210526315789,5,0.2,0.91,"esr3_misspec_pvalue_onesided_asymptotic",0.0097,TRUE
34,3,2.5,0.016,0.0968421052631579,0.823157894736842,5,0.2,0.92,"esr3_misspec_pvalue_onesided_asymptotic",0.0102,TRUE
35,3,2.5,0.014,0.0978947368421053,0.832105263157895,5,0.2,0.93,"esr3_misspec_pvalue_onesided_asymptotic",0.0104,TRUE
36,3,2.5,0.012,0.0989473684210526,0.841052631578947,5,0.2,0.94,"esr3_misspec_pvalue_onesided_asymptotic",0.0109,TRUE
37,3,2.5,0.00999999999999998,0.1,0.85,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0119,TRUE
38,3,2.5,0.008,0.101052631578947,0.858947368421053,5,0.2,0.96,"esr3_misspec_pvalue_onesided_asymptotic",0.0133,TRUE
39,3,2.5,0.006,0.102105263157895,0.867894736842105,5,0.2,0.97,"esr3_misspec_pvalue_onesided_asymptotic",0.0157,TRUE
40,3,2.5,0.004,0.103157894736842,0.876842105263158,5,0.2,0.98,"esr3_misspec_pvalue_onesided_asymptotic",0.0211,TRUE
41,3,2.5,0.002,0.104210526315789,0.885789473684211,5,0.200000000000002,0.99,"esr3_misspec_pvalue_onesided_asymptotic",0.03,TRUE
42,3,2.5,0,0.105263157894737,0.894736842105263,5,NA,1,"esr3_misspec_pvalue_onesided_asymptotic",0.0484,TRUE
43,4,2.5,0.01,0.1,0.85,3,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",4e-04,TRUE
44,4,2.5,0.01,0.1,0.85,4,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0015,TRUE
45,4,2.5,0.01,0.1,0.85,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0119,TRUE
46,4,2.5,0.01,0.1,0.85,6,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0489,TRUE
47,4,2.5,0.01,0.1,0.85,7,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0979,TRUE
48,4,2.5,0.01,0.1,0.85,8,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.1666,TRUE
49,4,2.5,0.01,0.1,0.85,9,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.2345,TRUE
50,4,2.5,0.01,0.1,0.85,10,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.2994,TRUE
51,4,2.5,0.01,0.1,0.85,12,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.4002,TRUE
52,4,2.5,0.01,0.1,0.85,15,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.5136,TRUE
53,4,2.5,0.01,0.1,0.85,20,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.6259,TRUE
54,4,2.5,0.01,0.1,0.85,30,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.7236,TRUE
55,4,2.5,0.01,0.1,0.85,50,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.7933,TRUE
56,4,2.5,0.01,0.1,0.85,1e+06,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.8657,TRUE
57,5,0.5,0.01,0.1,0.85,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0,TRUE
58,5,1,0.01,0.1,0.85,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0,TRUE
59,5,1.5,0.01,0.1,0.85,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0,TRUE
60,5,2,0.01,0.1,0.85,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",4e-04,TRUE
61,5,2.5,0.01,0.1,0.85,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.0119,TRUE
62,5,3,0.01,0.1,0.85,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.1202,TRUE
63,5,3.5,0.01,0.1,0.85,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.4116,TRUE
64,5,4,0.01,0.1,0.85,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.7324,TRUE
65,5,4.5,0.01,0.1,0.85,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.9115,TRUE
66,5,5,0.01,0.1,0.85,5,0.2,0.95,"esr3_misspec_pvalue_onesided_asymptotic",0.9729,TRUE
